,الجنسية,الجنس,المنطقة,حكومي/خاص,المدرسة,النسبة
287,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,77.66
288,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,88.04
289,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,75.01
290,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,91.03
291,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,83.6
292,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,73.57
293,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,72.18
294,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,80.2
295,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,82.94
296,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,61.91
297,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,80.54
298,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,71.39
299,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,93.17
300,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,81.1
301,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,71.49
302,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,63.78
303,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,83.42
304,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,82.27
305,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,82.0
306,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,90.72
307,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,75.13
308,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,90.01
309,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,77.6
310,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,84.31
311,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,93.11
312,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,85.45
313,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,84.47
314,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,73.45
315,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,67.35
316,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,76.79
317,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,80.52
318,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,93.33
319,غير محدد الجنسية,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,67.05
320,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,81.18
321,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,98.73
322,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,88.43
323,مصري,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,76.4
324,مصري,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,77.38
325,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,70.7
326,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,85.01
327,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,67.64
328,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,68.29
329,مصري,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,98.25
330,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,77.05
331,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,87.32
332,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,94.53
333,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,80.77
334,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,70.88
335,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,84.85
336,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,79.41
337,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,89.29
338,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,82.6
339,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,71.87
340,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,84.84
341,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,90.57
342,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,83.21
343,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,84.68
344,سوري,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,88.49
345,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,97.66
346,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,89.49
347,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,93.58
348,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,78.68
349,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,86.35
350,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,69.87
351,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,88.56
352,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,77.92
353,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,81.77
354,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,75.76
355,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,87.54
356,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,69.96
357,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,83.96
358,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,75.95
359,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,88.68
360,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,86.06
361,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,91.73
362,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,90.9
363,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,84.08
364,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,76.59
365,مصري,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,93.16
366,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,79.25
367,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,75.17
368,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,79.84
369,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,82.77
370,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,94.12
371,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,84.92
372,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,73.53
373,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,91.17
374,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,85.53
375,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,95.25
376,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,91.48
